time,flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
131.51288740462041,0.89482784,8.691229e-05,0,0.0018935846,782.3234874720296,791.9306550493782,1105,90756.39,8.742111,2075.6333,0.6237683,94774.3,9.20518,0,,,,,782.3234874720296,0.0001193934,791.9306550493782,0.00011544758,0.026976008,-0.06273975
131.5333220084649,0.83068174,8.730351e-05,0,0.0018944885,782.3251097013373,791.9315456781769,1106,91740.84,8.78133,2073.9392,0.6236894,87980.36,9.246615,0,,,,,782.3251097013373,0.00011831226,791.9315456781769,0.00011449726,0.026956452,-0.0623628
131.55375651219947,0.8497841,8.7754575e-05,0,0.0018953922,782.3263924348183,791.9318712739881,1107,92914.71,8.824758,2076.3457,0.62409985,90003.555,9.29439,0,,,,,782.3263924348183,0.000117088006,791.9318712739881,0.000113399044,0.02678018,-0.062061526
131.57419091569318,0.8480522,8.730828e-05,0,0.0018962957,782.3245829688111,791.9310402249979,1108,91790.78,8.780921,2075.3306,0.6240588,89820.125,9.247121,0,,,,,782.3245829688111,0.0001182845,791.9310402249979,0.00011448899,0.026723903,-0.062085036
131.59462541919493,0.8283552,8.61875e-05,0,0.0018971992,782.3208891979248,791.9287703185554,1109,88655.61,8.662933,2076.054,0.6241917,87733.945,9.128415,0,,,,,782.3208891979248,0.00012170263,791.9287703185554,0.00011762337,0.027358035,-0.061654005
131.6150600224646,0.80633587,8.4867206e-05,0,0.0018981025,782.3149170137801,791.9263080689307,1110,85102.28,8.530622,2074.6143,0.62399673,85401.805,8.988578,0,,,,,782.3149170137801,0.00012590135,791.9263080689307,0.000121442914,0.027274568,-0.061929043
131.63549442573276,0.7983848,8.396125e-05,0,0.0018990057,782.3111500456519,791.9244766771268,1111,82779.02,8.437776,2074.9902,0.62407285,84559.68,8.892625,0,,,,,782.3111500456519,0.00012882901,791.9244766771268,0.00012408794,0.02717448,-0.061837804
131.65592892876157,0.8316547,8.4580366e-05,0,0.0018999088,782.3140670837088,791.9255540408652,1112,84417.45,8.501713,2077.4783,0.62436455,88083.414,8.958198,0,,,,,782.3140670837088,0.00012673668,791.9255540408652,0.00012221711,0.027329614,-0.06184451
131.676363531682,0.9793301,9.003688e-05,0,0.0019008117,782.3366333502807,791.9347241297771,1113,99221.32,9.053846,2076.5781,0.62435865,103724.23,9.536117,0,,,,,782.3366333502807,0.000110861874,791.9347241297771,0.00010781233,0.027275356,-0.061620597
131.69679803447798,1.2787899,0.00010007537,0,0.0019017145,782.3679872960761,791.9464229608164,1114,129242.76,10.071667,2077.527,0.62386805,135441.03,10.599327,0,,,,,782.3679872960761,8.936612e-05,791.9464229608164,8.818627e-05,0.027445167,-0.061648738
131.73766693973448,1.6620702,0.00011157873,0,0.0019035197,782.39327582231,791.954605602318,1116,167666.2,11.231315,2078.3027,0.6240873,176035.56,11.817688,0,,,,,782.39327582231,7.258684e-05,791.954605602318,7.278141e-05,0.0272381,-0.061110307
131.75810154206556,1.6236347,0.000110421504,0,0.0019044221,782.3911088722584,791.9543188564036,1117,163815.88,11.119894,2077.2205,0.62480295,171964.73,11.695122,0,,,,,782.3911088722584,7.3931646e-05,791.9543188564036,7.400581e-05,0.027304435,-0.060981445
131.79897044650716,1.4528,0.00010549077,0,0.0019062265,782.3802664423623,791.951715634821,1119,146686.58,10.615096,2075.087,0.62398976,153871.06,11.172891,0,,,,,782.3802664423623,8.071918e-05,791.951715634821,8.024475e-05,0.026710648,-0.060645536
131.8194050486054,1.3826613,0.000103276696,0,0.0019071286,782.3751744786475,791.9504809167179,1120,139655.02,10.3984,2077.2786,0.62381303,146442.42,10.938391,0,,,,,782.3751744786475,8.398189e-05,791.9504809167179,8.3208e-05,0.026877359,-0.06064284
131.83983945047657,1.3245305,0.0001014249,0,0.0019080305,782.3708247823153,791.9493493215834,1121,133827.14,10.216333,2074.9133,0.623783,140285.58,10.74226,0,,,,,782.3708247823153,8.6886415e-05,791.9493493215834,8.5878484e-05,0.02737377,-0.06034023
131.8602739522321,1.2752755,9.993976e-05,0,0.0019089322,782.3665925001168,791.9483680929418,1122,128890.72,10.060774,2076.0251,0.62429035,135068.81,10.584964,0,,,,,782.3665925001168,8.957507e-05,791.9483680929418,8.832614e-05,0.027001323,-0.06036002
131.88070845386392,1.231477,9.857332e-05,0,0.0019098339,782.3627600955218,791.9470306573959,1123,124496.19,9.917216,2071.6897,0.6241576,130429.97,10.44024,0,,,,,782.3627600955218,9.212814e-05,791.9470306573959,9.0666625e-05,0.027413271,-0.060260285
131.9011429552702,1.1926672,9.722312e-05,0,0.0019107353,782.3591232891,791.9460944288923,1124,120605.4,9.789291,2073.2927,0.62373257,126319.49,10.2972355,0,,,,,782.3591232891,9.453505e-05,791.9460944288923,9.283961e-05,0.02742599,-0.06010614
131.92157745667646,1.1573472,9.619635e-05,0,0.0019116367,782.3555876200447,791.9446153162028,1125,117068.79,9.672256,2073.9124,0.62384903,122578.63,10.188487,0,,,,,782.3555876200447,9.684393e-05,791.9446153162028,9.4941955e-05,0.027181102,-0.06084073
131.94201195795904,1.1240506,9.498483e-05,0,0.001912538,782.352310348261,791.9438329134434,1126,113724.88,9.558957,2076.6443,0.62390196,119052.07,10.060171,0,,,,,782.352310348261,9.917869e-05,791.9438329134434,9.70514e-05,0.027422018,-0.06005055
131.96244645901606,1.0922115,9.394538e-05,0,0.001913439,782.3486084381466,791.9424519454961,1127,110535.75,9.450542,2075.1677,0.62381876,115679.88,9.950079,0,,,,,782.3486084381466,0.000101492755,791.9424519454961,9.917989e-05,0.027170077,-0.06055444
131.9828809600731,1.0604076,9.2829956e-05,0,0.0019143401,782.3447219332959,791.9410130685606,1128,107348.61,9.3383045,2074.9392,0.62383413,112311.414,9.831941,0,,,,,782.3447219332959,0.00010394989,791.9410130685606,0.00010141884,0.027090054,-0.0605662
132.00331546089,1.0293598,9.17967e-05,0,0.0019152409,782.3412191999297,791.9398224638314,1129,104234.33,9.230921,2077.0269,0.6235466,109023.04,9.722504,0,,,,,782.3412191999297,0.0001064884,791.9398224638314,0.00010371693,0.027114958,-0.060173675
132.02374986159703,0.99937844,9.0748195e-05,0,0.0019161416,782.3372712897152,791.9383485847263,1130,101228.0,9.12621,2075.6448,0.623797,105847.61,9.611454,0,,,,,782.3372712897152,0.00010908574,791.9383485847263,0.0001060883,0.027049392,-0.06056277
132.04418446218915,0.97254586,8.9747096e-05,0,0.0019170422,782.3340211923332,791.9373440124111,1131,98536.75,9.028111,2075.485,0.6241727,103005.68,9.5054245,0,,,,,782.3340211923332,0.0001115303,791.9373440124111,0.00010830525,0.027581744,-0.060074482
132.06461896265682,0.9494695,8.89965e-05,0,0.0019179427,782.3307333700379,791.9354530017976,1132,96225.32,8.944994,2074.1775,0.6238412,100561.586,9.425926,0,,,,,782.3307333700379,0.00011376781,791.9354530017976,0.00011031892,0.027342888,-0.06070309
132.08505336289818,0.93135506,8.823814e-05,0,0.0019188429,782.3282381790092,791.9344884743897,1133,94405.84,8.878597,2074.715,0.62411356,98643.016,9.345605,0,,,,,782.3282381790092,0.00011558644,791.9344884743897,0.00011197803,0.02773123,-0.060193144
132.1054878631403,0.9181352,8.783077e-05,0,0.0019197431,782.3264684706003,791.9341347644754,1134,93080.3,8.830397,2076.2266,0.62397075,97242.87,9.302459,0,,,,,782.3264684706003,0.00011694519,791.9341347644754,0.00011322628,0.027344279,-0.060076382
132.12592246314307,0.90967405,8.752716e-05,0,0.0019206431,782.3256131998374,791.9344769250845,1135,92236.06,8.800402,2077.6858,0.6241826,96346.71,9.270303,0,,,,,782.3256131998374,0.00011780149,791.9344769250845,0.00011413603,0.0276607,-0.060332663
132.16679136292805,0.89751923,8.70396e-05,0,0.0019224429,782.3236377315195,791.932431879157,1137,91017.19,8.752516,2074.4365,0.62365794,95059.35,9.218664,0,,,,,782.3236377315195,0.00011911366,791.932431879157,0.00011522136,0.027338134,-0.05995809
132.18722596258158,0.8940125,8.695474e-05,0,0.0019233426,782.3226673277882,791.9325330519698,1138,90673.68,8.740258,2074.6445,0.62370145,94687.945,9.209676,0,,,,,782.3226673277882,0.00011947574,791.9325330519698,0.00011555754,0.026875392,-0.059589345
132.2076604621252,0.89871573,8.7085005e-05,0,0.0019242421,782.3236540142283,791.9324906261769,1139,91160.12,8.757682,2075.5393,0.6242566,95186.08,9.223473,0,,,,,782.3236540142283,0.00011894734,791.9324906261769,0.00011508999,0.027180493,-0.059936065
132.22809486143524,0.91299105,8.765549e-05,0,0.0019251414,782.3260994141036,791.9331642583811,1140,92592.73,8.813468,2077.9297,0.6239516,96698.02,9.283895,0,,,,,782.3260994141036,0.00011743755,791.9331642583811,0.0001137187,0.027422044,-0.059697248
132.24852936074603,0.9116641,8.762086e-05,0,0.0019260407,782.3260563289969,791.9333215092985,1141,92459.12,8.808858,2077.4297,0.62354,96557.484,9.280227,0,,,,,782.3260563289969,0.000117594645,791.9333215092985,0.000113863585,0.027282493,-0.059525337
132.26896395981748,0.88521796,8.663382e-05,0,0.0019269398,782.3226250928703,791.930614035802,1142,89811.44,8.708534,2075.4053,0.62451893,93756.484,9.175687,0,,,,,782.3226250928703,0.00012041695,791.930614035802,0.00011644992,0.027623147,-0.060184322
132.2893983588947,0.8499719,8.529047e-05,0,0.0019278389,782.3169362387305,791.9281501345558,1143,86268.85,8.575699,2074.7095,0.62389624,90023.45,9.033407,0,,,,,782.3169362387305,0.00012449706,791.9281501345558,0.000120177894,0.027238648,-0.059785448
132.30983285773254,0.8200972,8.412058e-05,0,0.0019287377,782.3117788652388,791.9258099908067,1144,83266.21,8.457911,2074.4802,0.6241169,86859.32,8.9095,0,,,,,782.3117788652388,0.00012819939,791.9258099908067,0.00012350937,0.027570507,-0.060110744
132.33026745646202,0.8170128,8.4046296e-05,0,0.0019296365,782.3116284900445,791.9247366337104,1145,82940.76,8.443631,2076.0469,0.6236148,86532.64,8.901632,0,,,,,782.3116284900445,0.00012862807,791.9247366337104,0.00012392232,0.027030546,-0.060376912
132.35070185507357,0.89304227,8.6950866e-05,0,0.0019305351,782.3240414625708,791.9303669185208,1146,90568.09,8.736617,2073.8306,0.6237977,94585.18,9.209266,0,,,,,782.3240414625708,0.0001195664,791.9303669185208,0.00011572676,0.02710625,-0.060660873
132.37113635356945,1.1809355,9.684166e-05,0,0.0019314336,782.3593729084611,791.9445597394011,1147,119429.28,9.751321,2075.607,0.6241829,125076.945,10.256833,0,,,,,782.3593729084611,9.527657e-05,791.9445597394011,9.3597366e-05,0.027613707,-0.06001573
132.39157085182524,1.4152154,0.000104290135,0,0.0019323318,782.3786194124614,791.9509212006459,1148,142914.16,10.499762,2074.625,0.62378603,149890.33,11.045728,0,,,,,782.3786194124614,8.241645e-05,791.9509212006459,8.183552e-05,0.027543072,-0.059695534
132.43243984811124,1.6504877,0.00011116917,0,0.0019341281,782.3928569102111,791.9557382103249,1150,166505.36,11.199015,2074.5828,0.62379897,174808.83,11.774309,0,,,,,782.3928569102111,7.299372e-05,791.9557382103249,7.3149e-05,0.027574774,-0.05934237
132.45287434602506,1.5696421,0.000108894485,0,0.001935026,782.3880197180487,791.9543299323826,1151,158404.56,10.964112,2072.3577,0.6241391,166246.19,11.53339,0,,,,,782.3880197180487,7.592274e-05,791.9543299323826,7.584675e-05,0.02774156,-0.059611198
132.47330894393963,1.482056,0.000106294,0,0.0019359239,782.3827872021225,791.9529844769021,1152,149621.55,10.702844,2075.5188,0.6238557,156969.66,11.257963,0,,,,,782.3827872021225,7.9464226e-05,791.9529844769021,7.909258e-05,0.027427034,-0.05942666
132.49374334150343,1.4067968,0.00010406304,0,0.0019368215,782.3769919075002,791.9517945231441,1153,142078.08,10.472819,2074.964,0.62381345,148998.69,11.021675,0,,,,,782.3769919075002,8.281009e-05,791.9517945231441,8.214896e-05,0.027329927,-0.059314568
132.51417783906072,1.34485,0.00010207747,0,0.0019377191,782.3725408454948,791.9505239302383,1154,135869.25,10.281553,2073.1118,0.62360394,142437.69,10.811377,0,,,,,782.3725408454948,8.5837775e-05,791.9505239302383,8.4944746e-05,0.02752986,-0.05934458
132.55504683371691,1.2468432,9.903071e-05,0,0.0019395137,782.3637728707901,791.948135137183,1156,126040.02,9.9692955,2074.7275,0.6237942,132057.45,10.488683,0,,,,,782.3637728707901,9.1233196e-05,791.948135137183,8.983055e-05,0.02728843,-0.05939813
132.57548133093223,1.2064707,9.7756834e-05,0,0.0019404109,782.3601509903391,791.947122280699,1157,121987.23,9.835977,2074.2168,0.62415737,127781.46,10.353763,0,,,,,782.3601509903391,9.366304e-05,791.947122280699,9.206865e-05,0.027024467,-0.059297577
132.59591572791396,1.1700144,9.6600816e-05,0,0.0019413079,782.3566331898021,791.9462437726698,1158,118330.31,9.714872,2073.121,0.6239555,123920.25,10.231325,0,,,,,782.3566331898021,9.60045e-05,791.9462437726698,9.417837e-05,0.026995888,-0.058973566
132.6163503247808,1.1364208,9.548051e-05,0,0.0019422048,782.3535167400656,791.944661003021,1159,114963.81,9.602461,2074.6685,0.6237506,120362.234,10.112669,0,,,,,782.3535167400656,9.829958e-05,791.944661003021,9.627113e-05,0.027331896,-0.05953995
132.63678482152318,1.1045713,9.440712e-05,0,0.0019431015,782.3501703518427,791.9432489821461,1160,111705.24,9.491433,2073.3057,0.62395686,116988.95,9.998983,0,,,,,782.3501703518427,0.00010062389,791.9432489821461,9.840491e-05,0.027355408,-0.059788473
132.65721931815642,1.073216,9.323205e-05,0,0.0019439982,782.3465418515287,791.9420694450884,1161,108529.37,9.382541,2071.6047,0.62383634,113667.99,9.874527,0,,,,,782.3465418515287,0.00010303786,791.9420694450884,0.00010056727,0.02759635,-0.05957546
132.67765371455607,1.0423616,9.216868e-05,0,0.0019448946,782.3425562120428,791.9415091816634,1162,105415.47,9.273947,2073.856,0.6239598,110400.1,9.761903,0,,,,,782.3425562120428,0.00010550549,791.9415091816634,0.00010282647,0.027305126,-0.058814462
132.69808831094997,1.011665,9.116113e-05,0,0.001945791,782.3384338659946,791.9398347375359,1163,102347.13,9.165898,2074.186,0.62407756,107148.92,9.6551895,0,,,,,782.3384338659946,0.00010811075,791.9398347375359,0.00010520595,0.027023308,-0.058939643
132.71852280711755,0.98348457,9.0178095e-05,0,0.0019466871,782.3345895879605,791.9386496506916,1164,99550.43,9.064961,2071.221,0.6236096,104164.234,9.551072,0,,,,,782.3345895879605,0.00011061187,791.9386496506916,0.00010745631,0.026889108,-0.059126664
132.73895720316796,0.95840913,8.9323265e-05,0,0.0019475832,782.3314160377813,791.9375497685234,1165,97066.8,8.975229,2076.1316,0.6240154,101508.414,9.460534,0,,,,,782.3314160377813,0.00011294323,791.9375497685234,0.000109591834,0.026725277,-0.058626045
132.7593917990962,0.9383525,8.859849e-05,0,0.0019484791,782.3286579549733,791.9360820593938,1166,95105.64,8.905022,2070.1072,0.6239045,99384.15,9.383772,0,,,,,782.3286579549733,0.00011487533,791.9360820593938,0.00011132177,0.026742507,-0.058920447
132.77982629491453,0.92340255,8.8055975e-05,0,0.0019493749,782.3265231563161,791.9356320588606,1167,93603.05,8.848853,2072.421,0.62398845,97800.74,9.326311,0,,,,,782.3265231563161,0.000116399715,791.9356320588606,0.0001127441,0.026261292,-0.058345806
132.80026069049927,0.9131535,8.766877e-05,0,0.0019502705,782.324944691565,791.9351359253372,1168,92581.48,8.8125,2073.9797,0.62424654,96715.234,9.285301,0,,,,,782.324944691565,0.00011745873,791.9351359253372,0.00011369089,0.026446303,-0.05821398
132.8206951860775,0.90614486,8.739847e-05,0,0.0019511661,782.3237586111607,791.9343655606085,1169,91874.97,8.786643,2073.5974,0.6238933,95972.92,9.256673,0,,,,,782.3237586111607,0.00011820235,791.9343655606085,0.00011438827,0.026461288,-0.058072343
132.84112978143094,0.9004012,8.720434e-05,0,0.0019520614,782.3231633245684,791.9339662289523,1170,91299.63,8.762992,2084.3572,0.62455213,95364.586,9.236112,0,,,,,782.3231633245684,0.00011882704,791.9339662289523,0.000114976516,0.026238985,-0.057858825
132.86156417666643,0.8949971,8.6952954e-05,0,0.0019529567,782.3223674365329,791.9337208572905,1171,90799.94,8.744815,2074.0496,0.62376815,94792.23,9.209487,0,,,,,782.3223674365329,0.00011934405,791.9337208572905,0.000115434676,0.026518846,-0.058132716
132.88199867189542,0.8953799,8.702032e-05,0,0.001953852,782.3225182765461,791.9336554562807,1172,90858.48,8.746912,2073.9568,0.623826,94832.766,9.216621,0,,,,,782.3225182765461,0.00011928021,791.9336554562807,0.00011539749,0.026101897,-0.057478074
132.9024332668996,0.9074481,8.752564e-05,0,0.001954747,782.3240715467476,791.9345330177615,1173,92087.93,8.794579,2075.001,0.62411803,96110.95,9.270142,0,,,,,782.3240715467476,0.000117958065,791.9345330177615,0.00011419245,0.025951242,-0.057975754
132.92286766166944,0.91464835,8.781741e-05,0,0.0019556417,782.325734711138,791.9345220263871,1174,92804.71,8.820836,2070.574,0.6240851,96873.555,9.301044,0,,,,,782.325734711138,0.00011720544,791.9345220263871,0.00011354303,0.025862865,-0.057767656
132.94330215643276,0.89680225,8.71032e-05,0,0.0019565364,782.3231731930762,791.9330589263193,1175,91010.445,8.752322,2071.493,0.62379616,94983.414,9.2254,0,,,,,782.3231731930762,0.00011909474,791.9330589263193,0.00011526663,0.026058618,-0.058267873
132.96373665097053,0.8633096,8.585869e-05,0,0.001957431,782.3179649805738,791.9308217640123,1176,87623.41,8.625195,2073.1956,0.62365097,91436.09,9.09359,0,,,,,782.3179649805738,0.00012289012,791.9308217640123,0.000118722695,0.026212007,-0.058071315
132.98417124550906,0.829983,8.457233e-05,0,0.0019583255,782.3122243755807,791.9282728040178,1177,84237.11,8.495714,2073.011,0.6241175,87906.36,8.957347,0,,,,,782.3122243755807,0.00012698084,791.9282728040178,0.00012242916,0.026078481,-0.05781272
133.00460563980596,0.81328154,8.390548e-05,0,0.0019592198,782.3092367718368,791.9267098098796,1178,82563.766,8.428805,2070.071,0.6238983,86137.445,8.886718,0,,,,,782.3092367718368,0.0001291114,791.9267098098796,0.00012434779,0.026320668,-0.057974618
133.02504013387806,0.8482106,8.527876e-05,0,0.0019601139,782.3158197961744,791.9290394797811,1179,86067.52,8.566108,2071.7834,0.6247183,89836.9,9.032167,0,,,,,782.3158197961744,0.00012472132,791.9290394797811,0.00012040186,0.026442291,-0.0583512
133.04547462795017,1.0598258,9.286887e-05,0,0.001961008,782.3454474609372,791.9411298939348,1180,107283.73,9.336969,2072.6174,0.62416756,112249.79,9.8360615,0,,,,,782.3454474609372,0.000103991224,791.9411298939348,0.000101572434,0.02612132,-0.058163982
133.06590912178217,1.3286669,0.000101780686,0,0.0019619018,782.3709762147853,791.9501122391165,1181,134231.83,10.231371,2073.6829,0.62369406,140723.69,10.779943,0,,,,,782.3709762147853,8.6667824e-05,791.9501122391165,8.578416e-05,0.026157925,-0.058354914
133.08634361562144,1.5666614,0.0001089698,0,0.0019627956,782.3872678589929,791.9548240034286,1182,158091.3,10.955105,2073.3726,0.6238122,165930.5,11.541367,0,,,,,782.3872678589929,7.603406e-05,791.9548240034286,7.599534e-05,0.0263392,-0.058707584
133.1067781092279,1.6589898,0.000111582944,0,0.0019636892,782.3918384212913,791.9565553806443,1183,167353.6,11.222741,2074.0317,0.62392527,175709.31,11.818134,0,,,,,782.3918384212913,7.268457e-05,791.9565553806443,7.28932e-05,0.026137179,-0.058756925
133.14764709596784,1.5101315,0.00010725949,0,0.001965476,782.3834351175167,791.9540164137861,1185,152426.98,10.788747,2073.254,0.62391585,159943.22,11.360222,0,,,,,782.3834351175167,7.8282595e-05,791.9540164137861,7.8028614e-05,0.026203558,-0.058807548
133.18851608224213,1.3649069,0.00010292508,0,0.0019672622,782.3731739228549,791.9515101122971,1187,137864.23,10.343744,2073.7454,0.6238779,144561.98,10.90115,0,,,,,782.3731739228549,8.483024e-05,791.9515101122971,8.403663e-05,0.026106853,-0.05857195
133.20895067538368,1.3096853,0.000101159225,0,0.0019681554,782.3682571416313,791.9501381818984,1188,132327.36,10.167886,2072.2017,0.62405044,138713.28,10.714122,0,,,,,782.3682571416313,8.76732e-05,791.9501381818984,8.663241e-05,0.025533438,-0.0585178
133.22938506805804,1.2622768,9.964889e-05,0,0.001969048,782.3644977613877,791.9487592576381,1189,127572.0,10.016651,2073.1162,0.6240961,133692.08,10.554157,0,,,,,782.3644977613877,9.032417e-05,791.9487592576381,8.904277e-05,0.025973309,-0.05859721
133.24981956072588,1.2207166,9.830082e-05,0,0.0019699407,782.3604261032413,791.9478712540342,1190,123408.57,9.8810005,2069.4053,0.6242716,129290.3,10.411379,0,,,,,782.3604261032413,9.2766466e-05,791.9478712540342,9.1282905e-05,0.025680244,-0.05874922
133.27025405316817,1.1829833,9.709123e-05,0,0.0019708332,782.3567608888535,791.9469812892182,1191,119624.4,9.7574415,2074.4841,0.62414974,125293.836,10.283266,0,,,,,782.3567608888535,9.5147836e-05,791.9469812892182,9.341517e-05,0.025648214,-0.058381684
133.29068854561046,1.1486051,9.5926676e-05,0,0.0019717256,782.3532544339529,791.9457079114588,1192,116182.43,9.642642,2073.505,0.6241557,121652.73,10.1599245,0,,,,,782.3532544339529,9.744369e-05,791.9457079114588,9.55149e-05,0.025518361,-0.05872377
133.31112303804548,1.1155254,9.485079e-05,0,0.001972618,782.3504491555258,791.9449018622978,1193,112861.195,9.529349,2071.4963,0.62371325,118149.14,10.045974,0,,,,,782.3504491555258,9.979546e-05,791.9449018622978,9.763324e-05,0.02608297,-0.058141705
133.33155743002135,1.083786,9.374131e-05,0,0.00197351,782.3467896934756,791.9435739657323,1194,109677.96,9.421569,2072.4268,0.6234799,114787.5,9.928465,0,,,,,782.3467896934756,0.000102142636,791.9435739657323,9.9803765e-05,0.026218165,-0.05824339
133.35199202199874,1.0527905,9.265813e-05,0,0.001974402,782.3427218717068,791.9414603170052,1195,106577.14,9.312577,2074.0205,0.6239417,111504.67,9.813741,0,,,,,782.3427218717068,0.000104542094,791.9414603170052,0.000101989855,0.025935635,-0.059198495
133.39286100547906,0.9932462,9.0550304e-05,0,0.0019761855,782.3356137655554,791.9387222503735,1197,100603.75,9.100868,2072.65,0.6242922,105198.125,9.590494,0,,,,,782.3356137655554,0.00010963847,791.9387222503735,0.00010660526,0.025391288,-0.05933493
133.41329549722286,0.9673262,8.970257e-05,0,0.0019770772,782.3318335582578,791.9379097904264,1198,97999.02,9.009556,2072.575,0.62390995,102452.85,9.500708,0,,,,,782.3318335582578,0.00011204061,791.9379097904264,0.000108808184,0.025129315,-0.05854131
133.43372998849372,0.94510835,8.888959e-05,0,0.0019779685,782.3286533017987,791.9365401138584,1199,95778.16,8.929925,2073.4426,0.6238275,100099.68,9.414602,0,,,,,782.3286533017987,0.00011419746,791.9365401138584,0.000110746325,0.02545089,-0.058790665
133.45416447977186,0.9280849,8.8267276e-05,0,0.0019788598,782.3261163119932,791.9359147840576,1200,94068.266,8.865264,2073.8652,0.6236055,98296.67,9.348691,0,,,,,782.3261163119932,0.0001159101,791.9359147840576,0.000112314076,0.025346275,-0.058294475
133.47459887104924,0.91616166,8.7836466e-05,0,0.001979751,782.3247189662812,791.9347351868668,1201,92868.734,8.823007,2071.9749,0.62392044,97033.836,9.303062,0,,,,,782.3247189662812,0.00011713863,791.9347351868668,0.000113441645,0.025155788,-0.05854724
133.49503346208803,0.90767634,8.756403e-05,0,0.001980642,782.3234853830231,791.9344489591839,1202,92023.36,8.7919,2071.9534,0.62415934,96135.125,9.274208,0,,,,,782.3234853830231,0.0001180439,791.9344489591839,0.00011425158,0.025281752,-0.058210768
133.5154679529005,0.9017006,8.72938e-05,0,0.001981533,782.3227425560642,791.9339127255316,1203,91423.37,8.766839,2070.4473,0.6237424,95502.22,9.245587,0,,,,,782.3227425560642,0.00011866344,791.9339127255316,0.00011484252,0.025617583,-0.05805152
133.53590234371222,0.8964733,8.7105946e-05,0,0.0019824237,782.3220953381632,791.9334452647588,1204,90901.26,8.748462,2074.5625,0.6238565,94948.57,9.225691,0,,,,,782.3220953381632,0.00011923205,791.9334452647588,0.00011535785,0.025460016,-0.0585034
133.55633693428535,0.8939584,8.7039916e-05,0,0.0019833143,782.3213589707542,791.9337107212958,1205,90645.24,8.739268,2072.9268,0.6238714,94682.21,9.218698,0,,,,,782.3213589707542,0.000119501485,791.9337107212958,0.000115626084,0.025005799,-0.05786926
133.57677142463217,0.9023791,8.729423e-05,0,0.0019842046,782.3226942475775,791.9337208365179,1206,91488.33,8.76985,2075.1194,0.62433434,95574.08,9.245632,0,,,,,782.3226942475775,0.000118589065,791.9337208365179,0.00011480498,0.024790281,-0.05806866
133.59720581497822,0.9163674,8.785694e-05,0,0.001985095,782.3250928214578,791.9342484016307,1207,92894.414,8.823922,2069.3916,0.6238993,97055.63,9.305231,0,,,,,782.3250928214578,0.00011709763,791.9342484016307,0.00011345487,0.02486113,-0.058375936
133.61764030531776,0.90888923,8.760322e-05,0,0.0019859853,782.3243309685812,791.9332496419194,1208,92139.43,8.796074,2072.1357,0.62434465,96263.586,9.278358,0,,,,,782.3243309685812,0.000117893054,791.9332496419194,0.000114208386,0.025196342,-0.0578744
133.63807489519968,0.8790343,8.6470136e-05,0,0.0019868752,782.319730650228,791.9316210484972,1209,89149.14,8.682783,2070.055,0.6239599,93101.55,9.15835,0,,,,,782.319730650228,0.00012113802,791.9316210484972,0.000117154326,0.025168436,-0.05797484
133.6585093853064,0.8432471,8.513982e-05,0,0.0019877653,782.3141150736707,791.9293946729401,1210,85556.19,8.547561,2074.2625,0.62372047,89311.2,9.017451,0,,,,,782.3141150736707,0.00012533976,791.9293946729401,0.00012100154,0.025216095,-0.05731326
133.67894377495395,0.817244,8.408734e-05,0,0.001988655,782.3096585198274,791.9268840677396,1211,82953.03,8.443252,2071.2207,0.62387305,86557.125,8.905979,0,,,,,782.3096585198274,0.00012858723,791.9268840677396,0.00012392996,0.024999553,-0.057883255
133.69937836460304,0.8257324,8.44231e-05,0,0.0019895446,782.3108395135341,791.9276741691172,1212,83804.305,8.479529,2073.3438,0.62358665,87456.164,8.941542,0,,,,,782.3108395135341,0.00012750202,791.9276741691172,0.00012296705,0.024942018,-0.05818103
133.71981285401853,0.9443267,8.890425e-05,0,0.001990434,782.3301531982402,791.9356325409086,1213,95691.09,8.927579,2073.2324,0.6237167,100016.89,9.416155,0,,,,,782.3301531982402,0.00011424885,791.9356325409086,0.00011092581,0.02523384,-0.057511255
133.74024724342598,1.2481502,9.927161e-05,0,0.0019913234,782.3636019267054,791.9481867275197,1214,126153.4,9.9728365,2069.6912,0.6240906,132195.89,10.514197,0,,,,,782.3636019267054,9.112746e-05,791.9481867275197,8.985963e-05,0.025129372,-0.05759956
133.76068173260865,1.4795321,0.00010642221,0,0.0019922126,782.3812902245612,791.9537420745817,1215,149344.33,10.696099,2071.0474,0.62376463,156702.34,11.271543,0,,,,,782.3812902245612,7.956201e-05,791.9537420745817,7.9263285e-05,0.025242677,-0.057325974
133.7811163217848,1.6586678,0.00011164867,0,0.0019931018,782.3916619213237,791.9565620584552,1216,167313.17,11.221542,2071.2102,0.62442946,175675.22,11.825095,0,,,,,782.3916619213237,7.269674e-05,791.9565620584552,7.2910785e-05,0.02580941,-0.058217376
133.80155071073386,1.6371852,0.00011101929,0,0.0019939907,782.3901351137423,791.9568768456814,1217,165154.31,11.160292,2070.405,0.62371,173399.92,11.758435,0,,,,,782.3901351137423,7.3453324e-05,791.9568768456814,7.360294e-05,0.025247829,-0.057333507
